# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_ctp    zbest      zphot  zspec   zspec_ref Mstar    SNR_IR   SFR_IR         eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR        q_IR_z0p5   flux_ratio_vlba_vla delta_q_IR q_IR_corr   q_IR_z0p5_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  30      VLBA_COSMOS_NEP0030 21.449  7.5658  165.1531 150.1568291  2.03978389 3.9E-7      9.5E-7       0.49832106 1.180839E-5 6.494615E-5 2.715164E-5 4.953641 6.494615E-5 2.544636E-5 4.953641 6.494615E-5 23.73966408 22.99930191   0.20788926 124138    150.15688302   2.03980464      vla3       1.36489999 1.3649 -99.0   -99       10.22087 13.8408  189.00003493   55.99001035    -0.66497602 4.937984E-5        6.766E-5      4.86E-6        2.974727E-5 3.84E-5   2.9E-6   6.747216E-5  1.557651E-5 6.76571E-5  4.86264E-6 1.3789E-4   3.6809E-5 2.9452E-4   9.3211E-5  12.27646188 23.75744264   2.52920544  2.7780596   0.95988987          1.3967459  2.52920544  2.7780596      false         -99.0        -99.       none         10.59861           20.480083               false    N/A        -99.0   
  31      VLBA_COSMOS_NEP0031 24.3625 5.8612  163.4615 150.26780556 2.0415975  3.3E-7      9.1E-7       0.51159018 1.460486E-5 3.727E-5    5.8E-6      4.934681 3.727E-5    5.8E-6      4.934653 3.727E-5    23.03158951 22.62472725   0.0456392  130400    150.26781675   2.04160347      vla3       0.86070001 0.8607 -99.0   -99       10.64997 9.90107  66.78750438    6.74548097     -0.64030989 3.520377E-5        3.727E-5      5.8E-6         2.160981E-5 2.16E-5   2.6E-6   4.814555E-5  1.676013E-5 3.72659E-5  5.79582E-6 6.881E-5    3.8125E-5 3.61092E-10 1.3975E-4  11.82469522 23.03158872   2.80329269  2.93062108  1.0                 0.0        2.80329269  2.93062108     false         -99.0        -99.       none         12.59358           17.598463               false    N/A        -99.0   
  32      VLBA_COSMOS_NEP0032 25.9526 5.5105  163.1502 150.30521632 2.04293028 3.0E-7      8.3E-7       0.36123449 1.370499E-5 4.13E-5     6.73E-6     5.169205 4.13E-5     6.73E-6     5.169205 4.13E-5     23.65514183 23.17607117   0.39864879 169263    150.30530097   2.04300173      vla3       1.61969995 1.6197 -99.0   -99       10.15825 6.62616  115.30067778   17.40080229    -0.52980158 3.940836E-5        4.13E-5       6.73E-6        2.631647E-5 2.63E-5   2.6E-6   4.720206E-5  1.703229E-5 4.12986E-5  6.73009E-6 6.058E-5    4.0447E-5 3.662E-5    1.45918E-4 12.06183186 23.65514253   2.41687552  2.71126613  1.0                 0.0        2.41687552  2.71126613     false         -99.0        -99.       none         13.90323           17.058147               false    N/A        -99.0   
  33      VLBA_COSMOS_NEP0033 20.5643 10.3005 171.455  150.02351824 2.042425   4.9E-7      1.03E-6      0.80453908 1.212722E-5 5.659E-5    5.19E-6     4.515652 5.659E-5    5.19E-6     4.474507 5.659E-5    24.07425308 23.40527344   0.3920384  297608    150.0236239    2.04239838      vla3       1.51915    1.4958 1.51915 32        10.71151 8.71524  191.86792718   22.01523698    -1.38454335 4.989417E-5        5.659E-5      5.19E-6        1.736902E-5 1.74E-5   2.4E-6   3.938637E-5  1.56548E-5  5.65858E-5  5.18558E-6 3.81225E-10 3.5991E-5 1.3346E-4   9.4589E-5  12.28300238 24.07425261   2.21893597  2.46921463  1.0                 0.0        2.21893597  2.46921463     false         -99.0        -99.       none         12.94379           25.65896                false    N/A        -99.0   
  34      VLBA_COSMOS_NEP0034 24.4259 5.8168  163.3997 150.27024222 2.04676917 3.6E-7      9.8E-7       0.91185504 1.406806E-5 3.725E-5    6.85E-6     4.26934  3.725E-5    6.85E-6     4.2039   3.725E-5    23.97101402 23.54812241   0.09551769 131250    150.27024313   2.04674265      vla3       1.63810003 1.6381 -99.0   -99       10.94998 9.1998   132.20013794   39.92004165    -1.36066928 3.311018E-5        3.725E-5      6.85E-6        1.173787E-5 1.169E-5  2.4E-6   4.665203E-5  1.600021E-5 3.72513E-5  6.84976E-6 3.81225E-10 3.7229E-5 1.673E-5    1.00694E-4 12.12123191 23.97101408   2.16040402  2.42705397  1.0                 0.0        2.16040402  2.42705397     false         -99.0        -99.       none         12.42227           17.262911               false    N/A        -99.0   
  35      VLBA_COSMOS_NEP0035 20.6161 9.1822  168.005  150.08333336 2.05021417 4.8E-7      1.05E-6      0.83301312 3.39931E-5  3.372E-5    5.58E-6     4.447543 3.372E-5    5.58E-6     4.447543 3.372E-5    23.35768509 23.36118889   0.2807325  81976     150.08326141   2.05024436      vla3       1.19089997 1.1909 -99.0   -99       10.48962 10.70244 71.92036143    21.25010679    -0.77679717 3.143702E-5        3.372E-5      5.58E-6        1.739109E-5 1.74E-5   2.4E-6   2.733741E-5  1.632232E-5 3.37206E-5  5.57549E-6 4.558E-5    3.5963E-5 1.446E-4    8.3351E-5  11.85685186 23.35768562   2.50935244  2.7131726   1.0                 0.0        2.50935244  2.7131726      false         -99.0        -99.       none         10.76697           22.748722               false    N/A        -99.0   
  36      VLBA_COSMOS_NEP0036 20.6888 8.8961  167.3376 150.0960763  2.05159306 4.4E-7      1.0E-6       0.69764411 3.069422E-5 2.866E-5    5.24E-6     4.708312 2.866E-5    5.24E-6     4.708312 2.866E-5    24.64692497 24.67670631   0.29126791 82871     150.09615622   2.05158015      vla3       3.64960003 3.6496 -99.0   -99       11.39049 5.75903  280.90010286   107.70003944   -1.14583001 2.590903E-5        2.866E-5      5.24E-6        1.081905E-5 1.08E-5   2.2E-6   1.669181E-5  1.666224E-5 2.86602E-5  5.23695E-6 2.219E-5    3.5858E-5 1.891E-5    1.21428E-4 12.4485519  24.6469255    1.81181259  2.28766657  1.0                 0.0        1.81181259  2.28766657     false         -99.0        -99.       none         10.42495           22.164124               false    N/A        -99.0   
  37      VLBA_COSMOS_NEP0037 20.6748 10.6587 172.5093 150.00123325 2.05016778 5.0E-7      1.02E-6      0.60765284 7.534037E-5 3.216E-5    2.95E-6     4.809261 3.216E-5    2.95E-6     4.809261 3.216E-5    22.75364876 23.12335968   0.33173186 297555    150.00132184   2.05019334      vla3       0.6686     0.6539 0.6686  56        10.30001 8.40743  28.35855765    3.37302897     -0.81241062 2.992815E-5        3.216E-5      2.95E-6        1.611304E-5 1.61E-5   2.4E-6   1.740099E-5  1.541747E-5 3.21622E-5  2.95128E-6 1.464E-5    3.4387E-5 3.268E-5    7.1154E-5  11.45268414 22.75364792   2.70922242  2.76936817  1.0                 0.0        2.70922242  2.76936817     false         -99.0        -99.       none         13.42544           26.383476               false    N/A        -99.0   
  38      VLBA_COSMOS_NEP0038 20.7596 8.6724  166.8451 150.10621779 2.05359583 4.8E-7      1.08E-6      0.95056188 1.295114E-5 7.123127E-5 3.199375E-5 4.18894  7.123127E-5 3.037464E-5 4.179023 7.123127E-5 26.99019432 26.24983215   0.39272379 83670     150.1062695    2.05349976      vla3       8.29059982 8.2906 -99.0   -99       11.42275 6.56989  845.49660632   128.69248345   -2.25255022 7.881863E-5        9.666E-5      1.571E-5       1.415957E-5 1.419E-5  2.5E-6   6.43319E-5   1.557405E-5 9.66554E-5  1.57133E-5 5.028E-5    3.6703E-5 3.1855E-4   1.33204E-4 12.92711187 27.12277099   -0.18547292 -0.27010346 0.73692601          0.57992208 -0.18547292 -0.27010346    true          12.880002    -99.       none         10.13921           21.678479               false    N/A        -99.0   
  39      VLBA_COSMOS_NEP0039 20.7435 10.8142 173.0508 149.98894836 2.05311139 5.8E-7      1.16E-6      0.95315772 1.193907E-5 6.566489E-5 9.722449E-5 4.183589 6.566489E-5 9.345695E-5 4.183589 6.566489E-5 24.24482727 23.5044651    0.1256585  258594    149.98897636   2.05313226      vla3       2.02509999 2.0251 -99.0   -99       10.4543  25.49189 901.49201895   336.8970174    -0.90298902 8.508508E-5        1.1868E-4     5.96E-6        4.275335E-5 5.5E-5    3.6E-6   1.136374E-4  1.953224E-5 1.18683E-4  5.95829E-6 1.2703E-4   3.5406E-5 2.0778E-4   6.8632E-5  12.95496189 24.50187159   2.4632765   2.84650577  0.5532936           0.34997783 2.4632765   2.84650577     true          12.850002    -99.       none         13.80586           26.859322               false    N/A        -99.0   
  40      VLBA_COSMOS_NEP0040 20.728  8.7744  167.0549 150.10174418 2.05321361 4.2E-7      9.7E-7       0.31714883 1.211509E-5 3.244E-5    3.03E-6     5.226544 3.244E-5    3.03E-6     4.899988 3.244E-5    22.83646393 22.40871048   0.26954283 83420     150.10167871   2.05325001      cosmos_web 0.6373     0.6322 0.6373  56        10.14439 5.52675  21.53179167    3.89592684     -1.4114855  2.858885E-5        3.244E-5      3.03E-6        9.75E-6     9.75E-6   3.048E-6 5.316102E-5  1.707821E-5 3.24436E-5  3.02656E-6 4.866E-5    3.5545E-5 1.4045E-4   9.2757E-5  11.33308017 22.83646419   2.50680217  2.55247116  1.0                 0.0        2.50680217  2.55247116     false         -99.0        -99.       none         10.22688           21.866833               false    N/A        -99.0   
  41      VLBA_COSMOS_NEP0041 20.6575 10.6089 172.096  150.00765693 2.05574278 5.3E-7      1.09E-6      0.71931869 6.615914E-5 4.755E-5    4.15E-6     4.681868 4.755E-5    4.15E-6     4.681868 4.755E-5    23.77152061 23.91496086   0.31125924 78853     150.00765037   2.05582899      vla3       1.63890004 1.6389 -99.0   -99       10.36219 8.7231   389.04696093   123.70268929   -0.6343505  4.490241E-5        4.755E-5      4.15E-6        2.768879E-5 2.77E-5   2.7E-6   3.426494E-5  1.658731E-5 4.75481E-5  4.15277E-6 3.552E-5    3.4646E-5 8.101E-5    7.5849E-5  12.59000203 23.77152079   2.82866743  3.17799706  1.0                 0.0        2.82866743  3.17799706     true          12.590002    -99.       none         12.91999           25.875832               false    N/A        -99.0   
  42      VLBA_COSMOS_NEP0042 27.5705 5.1987  162.7997 150.33584303 2.05399528 3.1E-7      8.6E-7       0.70301116 1.195584E-5 6.575712E-5 1.416052E-5 4.702149 6.575712E-5 1.306599E-5 4.702149 6.575712E-5 23.32419205 22.58382988   0.26159359 171861    150.33584368   2.05406794      vla3       0.842      0.8259 0.842   31        10.59716 6.42822  99.42618892    45.06215945    -0.89644613 5.353057E-5        9.335E-5      9.39E-6        2.703238E-5 4.35E-5   3.1E-6   8.423027E-5  1.605789E-5 9.33458E-5  9.38548E-6 1.0668E-4   3.9588E-5 3.7851E-4   3.02844E-4 11.99750079 23.47636412   2.53132287  2.64079388  0.70441478          0.52931728 2.53132287  2.64079388     false         -99.0        -99.       none         14.73438           16.234784               false    N/A        -99.0   
  43      VLBA_COSMOS_NEP0043 25.5766 5.5334  163.1348 150.29844275 2.05403056 3.2E-7      9.0E-7       0.70382291 1.255644E-5 6.518E-5    9.49E-6     4.701217 6.518E-5    9.49E-6     4.701217 6.518E-5    23.62613297 22.91088676   0.3501521  133806    150.29844881   2.05393348      vla3       1.3311     1.69   1.3311  36        9.85     7.10331  127.87409764   18.94145402    -0.41941815 5.245074E-5        6.518E-5      9.49E-6        3.810018E-5 4.56E-5   3.2E-6   8.627069E-5  1.747536E-5 6.51797E-5  9.48569E-6 4.65E-5     4.2014E-5 1.4331E-4   8.9712E-5  12.10678258 23.62613372   2.49083506  2.72780729  1.0                 0.0        2.49083506  2.72780729     false         -99.0        -99.       none         13.14119           16.474638               false    N/A        -99.0   
  44      VLBA_COSMOS_NEP0044 21.0555 8.0676  165.666  150.1331325  2.06080694 4.3E-7      1.0E-6       0.79466718 1.253027E-5 4.182E-5    5.68E-6     4.540189 4.182E-5    5.68E-6     4.540189 4.182E-5    23.66841507 23.14499092   0.37206483 85905     150.13307698   2.06071975      vla3       1.58440006 1.5844 -99.0   -99       10.34309 4.12039  107.50085764   26.09000815    -0.59929337 2.264881E-5        4.182E-5      5.68E-6        1.434443E-5 2.51E-5   2.6E-6   5.007027E-5  1.697987E-5 4.18176E-5  5.67811E-6 6.086E-5    3.8865E-5 9.147E-5    1.26239E-4 12.03141193 23.66841438   2.37318375  2.65481779  1.0                 0.0        2.37318375  2.65481779     true          11.960002    -99.       none         9.39961            20.305553               false    N/A        -99.0   
  45      VLBA_COSMOS_NEP0045 25.1832 5.5655  163.1316 150.2910294  2.06285806 3.2E-7      8.8E-7       0.33375752 1.197736E-5 6.363E-5    4.65E-6     5.205661 6.363E-5    4.65E-6     4.849945 6.363E-5    24.57253838 23.84723663   0.13970614 134734    150.29104236   2.06289464      vla3       3.52950001 3.5295 -99.0   -99       11.35542 24.76395 1202.26997747  484.86834502   -0.55982788 5.411953E-5        6.363E-5      4.65E-6        3.532277E-5 3.95E-5   3.0E-6   7.031438E-5  1.591184E-5 6.36332E-5  4.65218E-6 1.4971E-4   4.0415E-5 1.6323E-4   1.19184E-4 13.080002   24.57253747   2.51765073  3.16178354  1.0                 0.0        2.51765073  3.16178354     true          13.080002    -99.       none         12.4453            16.029042               false    N/A        -99.0   
  46      VLBA_COSMOS_NEP0046 27.6122 5.1659  162.7603 150.33726498 2.06056    2.9E-7      8.3E-7       0.49696013 1.178325E-5 4.346E-5    3.93E-6     4.955631 4.346E-5    3.93E-6     4.955631 4.346E-5    23.37906265 22.81223869   0.13048436 172791    150.3372595    2.06059583      cosmos_web 0.9057     0.8629 0.9057  56        10.9     18.38293 96.81037224    12.01004618    -1.46117027 3.81278E-5         4.346E-5      3.93E-6        1.252E-5    1.252E-5  2.87E-6  4.078861E-5  1.518597E-5 4.34618E-5  3.93174E-6 5.611E-5    3.5938E-5 7.797E-5    1.21741E-4 11.98592189 23.37906318   2.6170449   2.74942394  1.0                 0.0        2.6170449   2.74942394     false         -99.0        -99.       none         14.54603           15.844027               false    N/A        -99.0   
  47      VLBA_COSMOS_NEP0047 20.8819 8.3961  166.1918 150.11832662 2.06274722 4.7E-7      1.06E-6      0.51766717 2.436974E-5 4.058E-5    4.71E-6     4.926151 4.058E-5    4.71E-6     4.280689 4.058E-5    23.35833931 23.13687897   0.24885337 85570     150.11835981   2.06280787      vla3       0.91960001 0.9196 -99.0   -99       10.75386 7.23053  74.65342341    10.32475037    -1.43034519 3.573865E-5        4.058E-5      4.71E-6        1.201444E-5 1.2E-5    2.4E-6   1.265208E-5  1.711573E-5 4.05772E-5  4.71079E-6 8.451E-5    3.6951E-5 8.175E-5    8.2849E-5  11.87304973 23.35833919   2.52489674  2.65659141  1.0                 0.0        2.52489674  2.65659141     false         -99.0        -99.       none         9.41956            20.774701               false    N/A        -99.0   
  48      VLBA_COSMOS_NEP0048 20.7916 10.9289 173.0094 149.98574672 2.0654075  5.3E-7      1.08E-6      0.7996313  7.865194E-5 3.655E-5    3.55E-6     4.527869 3.655E-5    3.55E-6     4.527869 3.655E-5    22.88655472 23.21937752   0.35075663 39980     149.98565      2.06541979      cosmos_web 0.6766     0.6807 0.6766  56        10.35944 8.32564  30.0996808     3.61530166     -1.1025306  3.311024E-5        3.655E-5      3.55E-6        1.429E-5    1.429E-5  3.039E-6 3.156014E-5  1.794531E-5 3.65486E-5  3.55191E-6 1.255E-4    3.5006E-5 3.61092E-10 1.0668E-4  11.47856189 22.88655492   2.60219317  2.6625867   1.0                 0.0        2.60219317  2.6625867      false         -99.0        -99.       none         13.44253           26.581419               false    N/A        -99.0   
  49      VLBA_COSMOS_NEP0049 20.7064 8.9346  167.1821 150.09530225 2.06489167 4.5E-7      1.01E-6      0.53290898 2.822299E-5 4.958E-5    5.12E-6     4.905193 4.958E-5    5.12E-6     4.905193 4.958E-5    23.31711769 23.0724144    0.29161943 84733     150.09522607   2.06486399      cosmos_web 0.96560001 0.9656 -99.0   -99       10.78074 9.0524   52.1161618     5.75716886     -0.80000001 1.061623E-5        4.958E-5      5.12E-6        5.77E-6     5.77E-6   2.876E-6 2.048827E-5  1.552398E-5 4.95799E-5  5.12293E-6 1.618E-5    3.5419E-5 1.1885E-4   8.0908E-5  11.71697242 23.317118     2.41004062  2.54815292  1.0                 0.0        2.41004062  2.54815292     false         -99.0        -99.       none         9.68961            21.619625               false    N/A        -99.0   
  50      VLBA_COSMOS_NEP0050 20.6157 9.4965  168.42   150.07057836 2.06596556 5.0E-7      1.08E-6      0.90776497 3.381938E-5 4.231E-5    3.77E-6     4.278143 4.231E-5    3.77E-6     4.278143 4.231E-5    23.18939018 23.09211349   0.24840964 83652     150.07053101   2.06601578      vla3       0.971      0.9587 0.971   56        10.97375 6.0639   63.30993826    25.86997477    -0.58074555 2.859454E-5        4.231E-5      3.77E-6        1.836793E-5 2.58E-5   2.6E-6   3.265158E-5  1.638986E-5 4.23101E-5  3.76814E-6 7.236E-5    3.4873E-5 1.2914E-4   6.7924E-5  11.80147189 23.18939026   2.62226783  2.77411064  1.0                 0.0        2.62226783  2.77411064     false         -99.0        -99.       none         10.23765           22.625033               false    N/A        -99.0   
  51      VLBA_COSMOS_NEP0051 23.7381 5.8743  163.2906 150.2538875  2.06759306 3.5E-7      9.3E-7       0.78273779 1.270264E-5 3.011E-5    4.09E-6     4.569714 3.011E-5    4.09E-6     4.569714 3.011E-5    23.09045029 22.71563339   0.32213509 133362    150.25384138   2.06751636      vla3       0.99070001 0.9907 -99.0   -99       10.60979 6.56535  125.33162731   19.08987232    -0.6778744  2.832089E-5        3.011E-5      4.09E-6        1.68941E-5  1.69E-5   2.4E-6   3.62385E-5   1.52889E-5  3.01051E-5  4.08944E-6 3.81225E-10 3.599E-5  8.395E-5    1.53932E-4 12.09806068 23.09045062   3.01779626  3.19909389  1.0                 0.0        3.01779626  3.19909389     false         -99.0        -99.       none         10.83829           16.364445               false    N/A        -99.0   
  52      VLBA_COSMOS_NEP0052 20.6764 10.6164 171.681  150.01128468 2.06830833 5.2E-7      1.07E-6      0.81361699 5.723557E-5 3.993E-5    4.62E-6     4.493652 3.993E-5    4.62E-6     4.493652 3.993E-5    23.58280373 23.73917007   0.07475224 81116     150.0112961    2.06832568      vla3       1.66610003 1.6661 -99.0   -99       10.20619 6.00631  177.19926092   50.20979058    -0.33181342 3.036287E-5        3.993E-5      4.62E-6        2.357843E-5 3.01E-5   2.7E-6   4.581203E-5  1.559286E-5 3.99308E-5  4.6171E-6  4.389E-5    3.459E-5  2.182E-4    1.0073E-4  12.24846191 23.5828043    2.6758438   3.01266182  1.0                 0.0        2.6758438   3.01266182     false         -99.0        -99.       none         12.2207            25.241864               false    N/A        -99.0   
  53      VLBA_COSMOS_NEP0053 20.6049 10.0959 169.9634 150.04186584 2.06956111 5.1E-7      1.07E-6      0.88168496 4.230765E-5 3.468E-5    3.32E-6     4.335478 3.468E-5    3.32E-6     4.335396 3.468E-5    22.90118027 22.98752022   0.28571012 82656     150.04182058   2.0694959       cosmos_web 0.6767     0.6672 0.6767  106       9.84636  7.94454  55.38864185    6.97191772     -1.26859829 3.095094E-5        3.468E-5      3.32E-6        1.177E-5    1.177E-5  2.963E-6 2.511454E-5  1.660322E-5 3.46773E-5  3.31886E-6 2.317E-5    3.7097E-5 4.421E-5    9.3327E-5  11.74342072 22.90118085   2.85242606  2.91866306  1.0                 0.0        2.85242606  2.91866306     false         -99.0        -99.       none         10.98729           23.771495               false    N/A        -99.0   
  54      VLBA_COSMOS_NEP0054 20.9761 11.1782 173.649  149.96349854 2.07553917 6.0E-7      1.18E-6      0.80036372 9.689923E-5 3.705E-5    3.47E-6     4.526045 3.705E-5    3.47E-6     4.27074  3.705E-5    23.07984924 23.49738121   0.17149113 39427     149.96353566   2.07556905      vla3       0.992      0.9952 0.992   31        10.98699 6.70137  54.94040923    21.76016208    -0.33708265 1.776716E-5        3.705E-5      3.47E-6        1.374187E-5 2.78E-5   2.6E-6   3.362251E-5  1.566634E-5 3.70455E-5  3.4723E-6  5.69E-5     3.5666E-5 1.5406E-4   6.9516E-5  11.73989189 23.07984936   2.67022872  2.83102677  1.0                 0.0        2.67022872  2.83102677     false         -99.0        -99.       none         14.07137           27.325051               false    N/A        -99.0   
  55      VLBA_COSMOS_NEP0055 23.2977 5.9552  163.2403 150.2417564  2.08273972 3.2E-7      8.7E-7       0.57594663 1.2078E-5   4.038E-5    3.92E-6     4.848439 4.038E-5    3.92E-6     4.848439 4.038E-5    23.39615631 22.87198639   0.14207036 135132    150.24171691   2.0827398       cosmos_web 1.13689995 1.1369 -99.0   -99       11.04015 10.05819 140.67964884   13.98657874    -0.80000001 1.50136E-5         4.038E-5      3.92E-6        8.16E-6     8.16E-6   2.998E-6 3.509845E-5  1.688994E-5 4.03838E-5  3.91968E-6 6.001E-5    3.5271E-5 1.0475E-4   1.42007E-4 12.14823128 23.3961572    2.76226027  2.97129783  1.0                 0.0        2.76226027  2.97129783     true          11.890002    -99.       none         9.67417            15.779406               false    N/A        -99.0   
  56      VLBA_COSMOS_NEP0056 22.3676 6.5221  163.6446 150.20570997 2.08337972 3.5E-7      9.1E-7       0.67083263 1.367669E-5 5.295E-5    5.42E-6     4.737633 5.295E-5    5.42E-6     4.737633 5.295E-5    23.39454842 22.80666351   0.21956529 133136    150.205751     2.08342487      cosmos_web 1.0125     0.998  1.0125  56        10.23161 8.44062  39.7504354     16.1501769     -0.80000001 1.479281E-5        5.295E-5      5.42E-6        8.04E-6     8.04E-6   3.008E-6 2.930973E-5  1.694347E-5 5.29519E-5  5.41577E-6 5.341E-5    3.6372E-5 2.2964E-4   1.22171E-4 11.59934189 23.39454869   2.21497939  2.3533244   1.0                 0.0        2.21497939  2.3533244      false         -99.0        -99.       none         8.61421            16.710008               false    N/A        -99.0   
