# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_counterpart zbest      zphot  zspec      zspec_ref Mstar    SNR_IR   SFR_IR        eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR       q_IR_z0    flux_ratio_vlba_vla delta_q_IR q_IR_corr  q_IR_z0_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  470     VLBA_COSMOS_NEP0470 21.4923 9.607   165.4721 150.05922423 2.21996972 5.1E-7      1.07E-6      0.88592792 1.81292E-5  7.842835E-5 2.046874E-5 4.326079 7.842835E-5 1.916737E-5 4.326079 7.842835E-5 23.836586   23.20049095   0.07166497 10121546  150.0592088    2.21995713      cosmosweb       1.14       1.1247 1.14       100       10.20194 20.06758 72.46059402   15.2601251     -1.25192182 5.777187E-4        0.001113871   5.712159E-5    2.225045E-4 4.29E-4   2.2E-5   0.001113871  4.075288E-5 0.00139878  2.47333E-5 -99.0       1.0E7     -0.099      1.0E7      11.86010189 24.98894797   0.88134011 1.01316309 0.07041062          0.03170884 0.88134011 1.01316309   false         -99.0        -99.       none         5.53411            18.266322               true     cid_1139   43.32046
  471     VLBA_COSMOS_NEP0471 22.1635 6.7987  162.8277 150.17612338 2.22327472 3.9E-7      9.5E-7       0.84780389 8.873206E-6 3.91543E-5  9.747491E-6 4.412644 3.747198E-5 9.590593E-6 4.223048 3.91543E-5  22.87547302 22.23077393   0.39065724 10121834  150.17603201   2.22321028      cosmos2020      0.68       0.6723 0.68       11        10.6     6.97164  12.83         1.84031        -0.89667091 2.093471E-5        2.093471E-5   5.654551E-6    1.057E-5    1.057E-5  2.855E-6 2.928352E-5  1.667949E-5 2.26863E-5  4.23298E-6 2.649E-5    3.5756E-5 8.649E-5    7.8524E-5  11.10822189 22.60356059   2.51484749 2.76561074 1.87030534          0.0        2.51484749 2.76561074   false         -99.0        -99.       none         1.53696            11.826315               false    N/A        -99.0   
  472     VLBA_COSMOS_NEP0472 21.7975 7.6891  163.3695 150.13628352 2.22532667 4.3E-7      1.01E-6      0.87624669 1.093998E-5 4.756315E-5 1.262326E-5 4.347643 4.756315E-5 1.188828E-5 4.347643 4.756315E-5 23.3531971  22.71494293   0.33025245 10121881  150.13637379   2.22530994      cosmosweb       1.024      1.7672 1.024      100       10.09946 15.12353 345.50305354  114.90101549   -0.77912453 6.474494E-5        8.835187E-5   6.156925E-6    3.575369E-5 4.879E-5  3.4E-6   8.835187E-5  1.538286E-5 8.44254E-5  4.55429E-6 1.0894E-4   3.7274E-5 2.4776E-4   7.0532E-5  12.53845189 23.62214149   2.9264966  3.33004047 0.53833774          0.33567563 2.9264966  3.33004047   false         -99.0        -99.       none         1.04683            13.8659                 true     cid_2356   43.45846
  473     VLBA_COSMOS_NEP0473 21.5282 9.3935  165.116  150.06747666 2.22355472 4.7E-7      1.02E-6      0.7651912  1.713075E-5 7.905921E-5 1.963503E-5 4.615046 7.905921E-5 1.902352E-5 4.615046 7.905921E-5 23.29206467 22.62788773   0.10340214 10121995  150.06745346   2.22353776      vla3            0.7235     0.7255 0.7235     8         10.98    9.28606  16.76         1.80486        -1.09411361 4.226302E-5        4.236059E-5   5.755515E-6    1.835762E-5 1.84E-5   2.5E-6   2.65701E-5   1.595362E-5 4.67243E-5  4.70289E-6 7.086E-5    3.9381E-5 1.7319E-4   7.5007E-5  11.22427189 23.02107363   2.21338445 2.4455147  1.86633866          0.0        2.21338445 2.4455147    false         -99.0        -99.       none         5.04767            17.722601               false    N/A        -99.0   
  474     VLBA_COSMOS_NEP0474 22.55   6.2955  162.5542 150.20099464 2.22892556 3.6E-7      9.2E-7       0.80451924 8.016571E-6 3.620044E-5 9.259138E-6 4.515701 3.620044E-5 9.19288E-6  4.515701 3.620044E-5 22.75424194 22.09951591   0.36572472 10122260  150.20109586   2.22893502      vla3            0.66       0.6555 0.66       11        10.4     14.87614 20.96         1.40897        -0.64202054 2.631771E-5        2.626215E-5   4.077974E-6    1.613406E-5 1.61E-5   2.5E-6   2.972872E-5  1.511955E-5 2.78174E-5  6.40196E-6 3.91E-5     3.4835E-5 1.6618E-4   8.3379E-5  11.32139189 22.61485803   2.71672006 2.98106446 1.3784262           0.0        2.71672006 2.98106446   false         -99.0        -99.       none         3.0765             10.372966               false    N/A        -99.0   
  475     VLBA_COSMOS_NEP0475 22.9875 5.837   162.3767 150.22714968 2.23248639 3.5E-7      9.1E-7       0.53057224 7.150859E-6 3.509913E-5 8.317357E-6 4.908379 3.183746E-5 8.232041E-6 4.452256 3.509913E-5 23.47755432 22.78661728   0.14806325 10122466  150.22718185   2.23251205      cosmosweb       1.3967     1.3967 -99.0      -99       10.96319 17.81181 420.00251405  130.70078235   -0.61852463 2.98855E-5         4.245935E-5   4.326047E-6    1.865233E-5 2.65E-5   2.7E-6   2.22927E-5   1.699667E-5 4.48792E-5  4.31125E-6 1.245E-4    3.6152E-5 1.3445E-4   1.05774E-4 12.62325189 23.5602322    3.07320588 3.60696141 0.82665258          0.76108263 3.07320588 3.60696141   false         -99.0        -99.       none         4.64859            8.977891                true     cid_10972  -43.985 
  476     VLBA_COSMOS_NEP0476 27.9906 4.4644  161.9987 150.36378138 2.233835   2.9E-7      8.1E-7       0.78064281 5.621174E-6 2.571625E-5 6.469171E-6 4.574888 2.571625E-5 6.055223E-6 4.574888 2.571625E-5 22.79016304 22.12978172   0.3717928  10122816  150.36375362   2.23379711      cosmos2020      0.6732     0.784  0.6732     11        11.1     11.681   43.59         3.7317         -1.37862999 3.500246E-5        3.500246E-5   8.201557E-6    1.224E-5    1.224E-5  2.868E-6 1.798866E-5  1.481133E-5 3.96052E-5  3.16705E-6 3.112E-5    3.5955E-5 3.61092E-10 1.25221E-4 11.63939189 22.92405375   2.72552434 2.99506843 0.73469819          0.57625978 2.72552434 2.99506843   false         -99.0        -99.       none         12.77877           5.559917                false    N/A        -99.0   
  477     VLBA_COSMOS_NEP0477 21.7838 8.45    163.8349 150.10365492 2.23767306 4.9E-7      1.09E-6      0.7838282  1.289686E-5 5.890025E-5 1.506018E-5 4.567021 5.361297E-5 1.456326E-5 4.157055 5.890025E-5 23.20183754 22.5422039    0.26491166 10123071  150.10371795   2.237635        vla3            0.798      0.8062 0.798      8         10.6     72.24212 109.2         1.51158        -0.82484044 1.022236E-4        1.106289E-4   6.937745E-6    5.451733E-5 5.9E-5    3.7E-6   1.106289E-4  1.529808E-5 1.17928E-4  5.04847E-6 1.4361E-4   3.6402E-5 3.539E-4    7.2061E-5  12.03822189 23.47558853   2.57281955 2.86477089 0.53241284          0.33013742 2.57281955 2.86477089   false         -99.0        -99.       none         3.12826            15.389109               false    N/A        -99.0   
  478     VLBA_COSMOS_NEP0478 21.9042 7.9488  163.3937 150.12389802 2.23910306 4.6E-7      1.06E-6      0.33249021 1.147288E-5 5.974218E-5 1.2607E-5   5.207252 4.5599E-5   1.197347E-5 3.974503 5.974218E-5 23.22553444 22.50892639   0.32926288 10123142  150.12389602   2.23918684      cosmos2020      0.75       0.7518 0.75       11        10.97    6.40466  10.43         1.6285         -1.16082675 2.228505E-5        2.228505E-5   6.484465E-6    9.2E-6      9.2E-6    2.677E-6 1.36061E-5   1.51209E-5  2.47281E-5  3.09464E-6 5.823E-5    3.8287E-5 7.43E-5     8.4022E-5  11.01828189 22.79726721   2.23120087 2.47210092 2.6808186           0.0        2.23120087 2.47210092   false         -99.0        -99.       none         2.1417             14.222386               false    N/A        -99.0   
  479     VLBA_COSMOS_NEP0479 21.8694 8.4065  163.7079 150.10455879 2.24364361 4.4E-7      1.0E-6       0.530209   1.27573E-5  6.262397E-5 1.433997E-5 4.908875 5.650929E-5 1.338918E-5 4.429567 6.262397E-5 23.98147774 23.29049492   0.35774467 10123300  150.10465554   2.2436666       cosmosweb       1.6684     1.6684 -99.0      -99       10.82238 3.52561  86.33002964   24.48650841    -0.80572777 3.42349E-5         3.418709E-5   4.435082E-6    1.852587E-5 1.85E-5   2.4E-6   1.725718E-5  1.483328E-5 3.67468E-5  3.41501E-6 3.81225E-10 3.5926E-5 9.798E-5    8.6761E-5  11.93616189 23.7185986    2.22774949 2.66661738 1.83180156          0.0        2.22774949 2.66661738   true          11.990002    -99.       none         3.2443             15.217647               true     cid_1144   43.99149
  480     VLBA_COSMOS_NEP0480 21.8053 9.6829  165.0631 150.05282995 2.24341    4.6E-7      9.9E-7       0.52839923 1.847373E-5 9.073081E-5 2.149648E-5 4.911343 9.784102E-5 2.178723E-5 5.296225 9.073081E-5 23.29467964 22.60347939   0.35946029 10123444  150.05281382   2.24350854      vla3            0.72       0.7423 0.72       11        10.98    17.13617 52.47         3.082          -0.87357174 8.242791E-5        9.730078E-5   6.616453E-6    4.235727E-5 5.0E-5    3.4E-6   9.730078E-5  1.675352E-5 9.1187E-5   9.92303E-6 1.3103E-4   4.1993E-5 1.7519E-4   1.22526E-4 11.71991189 23.32504168   2.4050564  2.65629889 0.93247772          1.17055288 2.4050564  2.65629889   false         -99.0        -99.       none         6.12583            18.19047                false    N/A        -99.0   
  481     VLBA_COSMOS_NEP0481 22.9187 6.0982  162.3509 150.20988525 2.2495575  3.3E-7      8.6E-7       0.34706131 7.422285E-6 3.850882E-5 9.126676E-6 5.18827  3.850882E-5 1.017769E-5 5.18827  3.850882E-5 23.01294708 22.29792404   0.01874434 10123843  150.20988093   2.24956041      cosmosweb       0.7815     0.7815 -99.0      -99       10.04974 9.31565  28.1100676    9.62402314     -0.89371362 8.780953E-5        1.011773E-4   6.718805E-6    4.443534E-5 5.12E-5   3.4E-6   1.011773E-4  1.642312E-5 1.02451E-4  1.0057E-5  2.1258E-4   3.3916E-5 3.6904E-4   8.0032E-5  11.44886189 23.43246995   2.02657813 2.25273634 0.3806073           0.20803392 2.02657813 2.25273634   false         -99.0        -99.       none         4.03728            9.277878                false    N/A        -99.0   
  482     VLBA_COSMOS_NEP0482 22.3643 12.0677 169.2654 149.92103131 2.25039944 6.0E-7      1.14E-6      0.81422389 7.204442E-5 3.236386E-4 8.222025E-5 4.49221  3.671957E-4 8.396786E-5 5.096796 3.236386E-4 24.02365494 23.37119484   0.17705713 10123968  149.92112634   2.250364        cosmos2020      0.881      0.8857 0.881      8         10.94    8.74943  36.11         4.12713        -0.75       2.125329E-5        2.125329E-5   5.584302E-6    1.2E-5      1.2E-5    3.153E-6 5.978213E-5  1.546877E-5 3.50545E-5  5.02997E-6 6.849E-5    3.5291E-5 3.61092E-10 7.1841E-5  11.55763189 22.84102137   2.72679672 3.06142853 15.22769593         0.0        2.72679672 3.06142853   false         -99.0        -99.       none         13.95434           25.814748               true     cid_1295   43.15   
  483     VLBA_COSMOS_NEP0483 23.5742 5.4505  162.1835 150.25094611 2.25108083 3.2E-7      8.6E-7       0.76320678 6.415736E-6 2.965214E-5 7.400396E-6 4.621782 2.965214E-5 6.865896E-6 4.621782 2.965214E-5 23.02879524 22.36398697   0.31444043 10123999  150.25093513   2.25099418      vla3            0.89       0.9082 0.89       11        10.73    15.87648 97.84         6.16258        -0.86854928 7.989615E-5        9.828605E-5   6.591175E-6    4.121373E-5 5.07E-5   3.4E-6   9.828605E-5  1.715482E-5 9.82986E-5  3.9191E-6  1.5874E-4   3.5786E-5 1.2398E-4   8.807E-5   11.99051189 23.54923174   2.45146635 2.7547177  0.30169221          0.15595311 2.45146635 2.7547177    false         -99.0        -99.       none         6.32217            7.17245                 false    N/A        -99.0   
  484     VLBA_COSMOS_NEP0484 22.3294 7.1718  162.7627 150.15572389 2.25203917 3.9E-7      9.5E-7       0.74602628 9.35496E-6  4.346264E-5 1.107378E-5 4.645946 4.346264E-5 1.071496E-5 4.645946 4.346264E-5 22.6167984  21.9497242    0.1766977  10124071  150.15569488   2.25199956      vla3            0.53       0.5127 0.53       11        10.4     17.1026  14.75         0.862442       -0.65008095 2.744073E-5        3.938979E-5   4.431351E-6    1.67195E-5  2.4E-5    2.7E-6   4.234238E-5  1.598374E-5 4.17526E-5  3.28686E-6 5.157E-5    3.5161E-5 3.61092E-10 9.6098E-5  11.16879189 22.57406622   2.60491187 2.81598768 1.1033986           0.0        2.60491187 2.81598768   false         -99.0        -99.       none         2.15387            12.169773               false    N/A        -99.0   
  485     VLBA_COSMOS_NEP0485 22.1156 7.8106  163.1438 150.12797295 2.25158639 4.1E-7      9.6E-7       0.62538719 1.087362E-5 5.206608E-5 1.282394E-5 4.788294 5.206608E-5 1.4244E-5   4.788294 5.206608E-5 23.11893082 22.43874931   0.28731475 10124220  150.12805362   2.25153841      cosmos2020      0.79       0.8066 0.79       11        10.15    14.30647 29.25         2.04453        -0.75       1.496586E-5        1.496586E-5   5.543566E-6    8.45E-6     8.45E-6   3.13E-6  6.96463E-5   1.663368E-5 4.12159E-5  4.89892E-6 7.71E-6     3.7433E-5 1.301E-4    9.4862E-5  11.46612189 22.57747786   2.89883023 3.22513969 3.47899053          0.0        2.89883023 3.22513969   false         -99.0        -99.       none         2.53319            13.73568                false    N/A        -99.0   
  486     VLBA_COSMOS_NEP0486 22.3073 7.1973  162.7831 150.15450908 2.25120694 4.0E-7      9.6E-7       0.74294758 9.379946E-6 4.361756E-5 1.112451E-5 4.650087 4.361756E-5 1.084183E-5 4.650087 4.361756E-5 22.68630791 22.01884842   0.29234014 10124244  150.15456305   2.25114623      vla3            0.53       0.5334 0.53       11        10.25    8.73627  9.912         1.13458        -1.01807178 3.908915E-5        3.910636E-5   5.431438E-6    1.799208E-5 1.8E-5    2.5E-6   4.493362E-5  1.72993E-5  4.28419E-5  3.31639E-6 3.417E-5    3.6743E-5 1.3597E-4   8.7771E-5  10.99616189 22.63889468   2.36745341 2.55928798 1.11535731          0.0        2.36745341 2.55928798   false         -99.0        -99.       none         2.0985             12.248766               false    N/A        -99.0   
  487     VLBA_COSMOS_NEP0487 22.0104 8.5948  163.698  150.09552284 2.25506722 4.4E-7      9.9E-7       0.7592265  1.332435E-5 6.166765E-5 1.515732E-5 4.628191 6.166765E-5 1.436642E-5 4.628191 6.166765E-5 23.12499237 22.45958138   0.38205215 10124471  150.09542606   2.25511093      vla3            0.727      0.7384 0.727      8         10.8     13.09194 22.05         1.68424        -0.82273743 2.680905E-5        2.67705E-5    4.680158E-6    1.432059E-5 1.43E-5   2.5E-6   3.799264E-5  1.580018E-5 2.88188E-5  5.50102E-6 4.329E-5    3.624E-5  2.402E-4    1.09268E-4 11.34341189 22.76259103   2.59100705 2.86380495 2.30356693          0.0        2.59100705 2.86380495   false         -99.0        -99.       none         4.08348            15.545581               false    N/A        -99.0   
  488     VLBA_COSMOS_NEP0488 23.6992 5.4216  162.1312 150.25195056 2.26093917 3.3E-7      8.8E-7       0.84524459 6.305546E-6 2.786228E-5 7.284922E-6 4.418695 2.786228E-5 6.822489E-6 4.418695 2.786228E-5 23.63262939 22.98733521   0.05037925 10124598  150.25194699   2.2609527       vla3            2.1104     2.1104 -99.0      -99       10.41    12.63158 496.6         85.91          -0.32970257 6.036265E-5        6.042646E-5   4.242709E-6    4.695037E-5 4.7E-5    3.3E-6   6.042646E-5  1.568134E-5 8.32418E-5  4.88002E-6 8.003E-5    3.5145E-5 2.196E-4    1.27344E-4 12.69600189 23.96883892   2.73734917 3.36992414 0.46109411          0.26848707 2.73734917 3.36992414   false         -99.0        -99.       none         6.59817            6.771149                false    N/A        -99.0   
  489     VLBA_COSMOS_NEP0489 22.3135 7.6464  162.921  150.13348911 2.26198944 3.9E-7      9.3E-7       0.6833418  1.028899E-5 4.860785E-5 1.168874E-5 4.724257 5.354675E-5 1.189268E-5 5.204275 4.860785E-5 23.03611374 22.36178017   0.23153585 10124963  150.13351476   2.26193034      cosmos2020      0.75       0.7657 0.75       8         10.2     9.94972  14.84         1.4915         -0.75       1.213209E-5        1.213209E-5   4.755424E-6    6.85E-6     6.85E-6   2.685E-6 5.766118E-10 1.613886E-5 2.44746E-5  2.65398E-6 4.721E-5    3.768E-5  3.61092E-10 8.2801E-5  11.17143189 22.43334255   2.74827553 3.0450035  4.00655292          0.0        2.74827553 3.0450035    false         -99.0        -99.       none         2.93841            13.236363               false    N/A        -99.0   
  490     VLBA_COSMOS_NEP0490 22.3942 11.8987 168.467  149.93501332 2.257755   6.1E-7      1.17E-6      0.91125304 5.809152E-5 2.480877E-4 6.509502E-5 4.270636 2.475079E-4 6.222635E-5 4.260654 2.480877E-4 23.73914528 23.10865211   0.28586341 10125002  149.93500839   2.25768907      cosmos2020      0.68       0.6667 0.68       11        11.01    7.59094  21.43         2.8231         -1.17116592 3.620672E-5        3.620671E-5   7.84194E-6     1.483E-5    1.483E-5  3.212E-6 3.665435E-5  1.593379E-5 4.02132E-5  3.70308E-6 8.066E-5    3.4431E-5 1.3228E-4   7.4918E-5  11.33102189 22.90332902   2.43787907 2.68096756 6.85198124          0.0        2.43787907 2.68096756   false         -99.0        -99.       none         13.20591           24.919784               false    N/A        -99.0   
  491     VLBA_COSMOS_NEP0491 22.156  8.9555  163.8325 150.0789313  2.266625   4.6E-7      1.01E-6      0.80573559 1.468685E-5 6.627695E-5 1.641007E-5 4.512673 6.627695E-5 1.549304E-5 4.512673 6.627695E-5 24.39448357 23.74004936   0.31051635 10125150  150.07900266   2.26657646      vla3            1.839      1.7571 1.839      12        10.77    7.39642  120.1         16.2376        -1.44489301 4.108602E-5        4.117686E-5   7.218734E-6    1.36598E-5  1.369E-5  2.4E-6   2.560813E-5  1.563206E-5 4.6869E-5   6.76252E-6 8.697E-5    3.5205E-5 1.9865E-4   8.4273E-5  12.07954189 24.18777365   1.90195444 2.30263721 1.60956772          0.0        1.90195444 2.30263721   false         -99.0        -99.       none         5.28123            16.335733               true     cid_1155   -43.731 
  492     VLBA_COSMOS_NEP0492 22.2882 8.0049  163.0908 150.11779698 2.26669861 4.3E-7      9.9E-7       0.73015314 1.129525E-5 5.271826E-5 1.304847E-5 4.667295 5.109236E-5 1.248034E-5 4.52335  5.271826E-5 23.07136726 22.4023037    0.38683859 10125253  150.1177092    2.26675548      cosmos2020      0.75       0.7473 0.75       11        10.94    11.40088 21.16         1.901          -0.75       8.483605E-6        8.483605E-6   4.596024E-6    4.79E-6     4.79E-6   2.595E-6 2.373157E-5  1.57873E-5  3.48971E-5  3.71412E-6 3.81225E-10 3.424E-5  2.6324E-4   7.7785E-5  11.32551189 22.27798751   3.05771058 3.38784788 6.21413409          0.0        3.05771058 3.38784788   false         -99.0        -99.       none         3.63653            14.073793               false    N/A        -99.0   
